current_a,rms_a,is_occupied,temperature,humidity,hour,day_of_week,is_weekend,month,day_of_month,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,energy_rolling_mean,energy_rolling_std,energy_lag_1,energy_change,occupancy_duration,occupancy_rolling_mean,location_LAB_1,location_LAB_12,location_Room_1,location_TEST_ROOM,module_EN_lap,module_Fan_1,module_MOD001,module_MOD0011,module_MOD0012,module_MOD_CUR_002,energy_watts,split
0.214742,0.214742,,,,14,5,1,1,3,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,47.17372,0.8855929052722342,47.48282,-0.23957999999999657,422.0,0.0,True,False,False,False,False,False,True,False,False,False,47.24324,train
0.206076,0.206076,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,42.696016,14.654268624396892,49.49428,-4.157560000000004,165.0,0.0,True,False,False,False,False,False,True,False,False,False,45.33672,train
0.143152,0.143152,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,26.239245999999998,4.431635063265024,25.90126,5.592179999999999,29.0,0.0,True,False,False,False,False,False,True,False,False,False,31.49344,train
0.063779,0.063779,,,,18,5,1,1,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,13.137585999999999,0.8082858552729395,12.93842,1.0929599999999997,517.0,0.0,True,False,False,False,False,False,True,False,False,False,14.03138,train
0.218598,0.218598,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,50.792522000000005,2.363543564141835,52.76766,-4.676100000000005,194.0,0.0,True,False,False,False,False,False,True,False,False,False,48.091559999999994,train
0.182326,0.182326,,,,20,5,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,40.304528000000005,0.8239046062489445,41.69726,-1.5855400000000017,845.0,0.0,True,False,False,False,False,False,True,False,False,False,40.11172,train
0.454281,0.454281,,,,18,6,1,1,4,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,38.977554,38.172823866693584,68.34652,31.595299999999995,1264.0,0.0,False,True,False,False,False,False,False,True,False,False,99.94181999999999,train
0.310666,0.310666,,,,18,6,1,1,4,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,28.983371999999996,33.196806382594886,61.9256,6.420919999999995,1263.0,0.0,False,True,False,False,False,False,False,True,False,False,68.34652,train
0.239682,0.239682,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,50.192758,2.8222885370636246,51.94068,0.7893600000000021,170.0,0.0,True,False,False,False,False,False,True,False,False,False,52.73004,train
0.189009,0.189009,,,,21,5,1,1,3,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,8.359933999999999,17.624587110203912,42.01736,-0.435379999999995,950.0,0.0,True,False,False,False,False,False,True,False,False,False,41.58198,train
0.064222,0.064222,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.523025999999998,0.69244878011206,14.41308,-0.2842400000000005,653.0,0.0,True,False,False,False,False,False,True,False,False,False,14.12884,train
0.261914,0.261914,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,49.973836,3.6233206219195395,48.32058,9.300499999999992,174.0,0.0,True,False,False,False,False,False,True,False,False,False,57.62107999999999,train
0.061276,0.061276,,,,18,5,1,1,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,13.221318,0.6918153366027212,13.18438,0.29633999999999894,519.0,0.0,True,False,False,False,False,False,True,False,False,False,13.48072,train
0.47344,0.47344,,,,16,6,1,1,4,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,46.259004,38.84293534310234,0.0,104.1568,1132.0,0.0,True,False,False,False,False,False,True,False,False,False,104.1568,train
0.0,0.0,,,,21,5,1,1,3,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,36.692172,12.907466026163078,40.9552,-40.9552,940.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.058404,0.058404,,,,18,5,1,1,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,13.681382,1.2592755990130857,14.35676,-1.50788,492.0,0.0,True,False,False,False,False,False,True,False,False,False,12.84888,train
0.22065,0.22065,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,50.027362,1.9416399776924236,48.76322,-0.22021999999999053,74.0,0.0,True,False,False,False,False,False,True,False,False,False,48.543000000000006,train
0.468204,0.468204,,,,16,6,1,1,4,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,101.371622,5.0626968102295065,107.18224000000001,-4.177360000000007,1168.0,0.0,True,False,False,False,False,False,True,False,False,False,103.00488,train
0.058174,0.058174,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.496186,1.0999201715734839,13.1967,-0.3984199999999998,588.0,0.0,True,False,False,False,False,False,True,False,False,False,12.79828,train
0.057303,0.057303,,,,20,5,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,13.36412,0.974150157035375,12.90784,-0.30118000000000045,751.0,0.0,True,False,False,False,False,False,True,False,False,False,12.60666,train
0.058129,0.058129,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.665432000000001,0.7607704704682141,13.204839999999999,-0.41645999999999894,658.0,0.0,True,False,False,False,False,False,True,False,False,False,12.78838,train
0.230861,0.230861,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,50.370056,2.6489731962203953,50.20136,0.5880599999999987,235.0,0.0,True,False,False,False,False,False,True,False,False,False,50.78942,train
0.064914,0.064914,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.696254000000001,0.651235972398111,14.64914,-0.36805999999999983,733.0,0.0,True,False,False,False,False,False,True,False,False,False,14.28108,train
0.218523,0.218523,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,49.680334,2.346605070556373,53.90242,-5.827359999999999,215.0,0.0,True,False,False,False,False,False,True,False,False,False,48.07506,train
0.230297,0.230297,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,37.784625999999996,16.424866454051546,54.394999999999996,-3.7296599999999955,163.0,0.0,True,False,False,False,False,False,True,False,False,False,50.66534,train
0.107729,0.107729,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,22.942502,1.6778988793387077,25.6993,-1.9989199999999983,133.0,0.0,True,False,False,False,False,False,True,False,False,False,23.700380000000003,train
0.219181,0.219181,,,,15,6,1,1,4,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,43.146532,41.47800640809614,0.0,48.21982,1033.0,0.0,True,False,False,False,False,False,False,False,False,True,48.21982,train
0.0,0.0,,,,21,5,1,1,3,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.0,984.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.419072,0.419072,,,,16,6,1,1,4,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,99.53438000000001,9.408692062371628,108.57528,-16.379440000000002,1160.0,0.0,True,False,False,False,False,False,True,False,False,False,92.19584,train
0.234066,0.234066,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,50.719746,2.566376447316042,50.94452,0.5500000000000043,186.0,0.0,True,False,False,False,False,False,True,False,False,False,51.49452,train
0.219522,0.219522,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,49.810926,1.8644796325469164,54.18512,-5.890279999999997,42.0,0.0,True,False,False,False,False,False,True,False,False,False,48.29484,train
0.055249,0.055249,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.265604,0.9554848510636192,13.77838,-1.6235999999999997,693.0,0.0,True,False,False,False,False,False,True,False,False,False,12.15478,train
0.140285,0.140285,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,26.532373999999997,4.277053928052884,33.7106,-2.8479000000000028,109.0,0.0,True,False,False,False,False,False,True,False,False,False,30.862699999999997,train
0.223402,0.223402,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,48.706922,8.076703632043353,49.78248,-0.6340399999999988,39.0,0.0,True,False,False,False,False,False,True,False,False,False,49.14844,train
0.065326,0.065326,,,,18,5,1,1,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,13.753585999999999,1.3346618800491818,13.241579999999999,1.1301400000000008,569.0,0.0,True,False,False,False,False,False,True,False,False,False,14.37172,train
0.186949,0.186949,,,,20,5,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,40.670475999999994,0.8791735290135603,39.9982,1.130580000000002,863.0,0.0,True,False,False,False,False,False,True,False,False,False,41.12878,train
0.336997,0.336997,1,29.6,62.0,23,6,1,1,4,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,18.62641,40.27567786285508,112.12476000000001,-37.985420000000005,33.0,1.0,False,False,False,True,True,False,False,False,False,False,74.13934,train
0.388685,0.388685,1,29.5,64.0,23,6,1,1,4,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,85.40455,19.117207911087824,104.6331,-19.1224,70.0,1.0,False,False,False,True,True,False,False,False,False,False,85.5107,train
0.059322,0.059322,,,,18,5,1,1,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,13.759768,0.7388868643685702,14.27866,-1.2278200000000012,484.0,0.0,True,False,False,False,False,False,True,False,False,False,13.050839999999999,train
0.062985,0.062985,,,,18,5,1,1,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,12.806574000000001,0.9988923249340461,14.019720000000001,-0.16302000000000127,469.0,0.0,True,False,False,False,False,False,True,False,False,False,13.8567,train
0.099805,0.099805,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,24.964434,4.515256033149541,27.98686,-6.02976,25.0,0.0,True,False,False,False,False,False,True,False,False,False,21.9571,train
0.0,0.0,,,,15,6,1,1,4,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,43.883334000000005,48.626449202997044,73.7473,-73.7473,1051.0,0.0,True,False,False,False,False,False,False,False,False,True,0.0,train
0.0,0.0,,,,21,5,1,1,3,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.0,983.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.409981,0.409981,,,,15,6,1,1,4,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,75.311654,25.439708992989775,40.0807,50.11512,1011.0,0.0,True,False,False,False,False,False,False,False,False,True,90.19582,train
0.484063,0.484063,,,,17,6,1,1,4,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,98.94693600000001,25.714130441022878,109.94918,-3.4553200000000004,1179.0,0.0,True,False,False,False,False,False,True,False,False,False,106.49386,train
0.0,0.0,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.0,367.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.053362,0.053362,,,,18,5,1,1,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,13.411024000000001,0.763973670976539,13.693019999999999,-1.9533799999999992,506.0,0.0,True,False,False,False,False,False,True,False,False,False,11.73964,train
0.180704,0.180704,,,,20,5,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,40.234634,0.9128943293883227,39.323679999999996,0.431200000000004,851.0,0.0,True,False,False,False,False,False,True,False,False,False,39.75488,train
0.0,0.0,,,,17,6,1,1,4,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,5.191999999999999,16.418545611594496,0.0,0.0,1227.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.0,0.0,,,,14,5,1,1,3,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.0,384.0,0.0,False,False,True,False,False,True,False,False,False,False,0.0,train
0.070718,0.070718,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,14.116410000000002,0.7378285092732203,14.71778,0.8401800000000019,735.0,0.0,True,False,False,False,False,False,True,False,False,False,15.557960000000001,train
0.061245,0.061245,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.01509,0.5617826468848991,13.37446,0.0994400000000013,718.0,0.0,True,False,False,False,False,False,True,False,False,False,13.4739,train
0.0,0.0,,,,17,6,1,1,4,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,40.20643,35.64556027317515,0.0,0.0,1240.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.073473,0.073473,,,,18,5,1,1,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,13.5333,1.133260609513204,13.14324,3.0208199999999987,455.0,0.0,True,False,False,False,False,False,True,False,False,False,16.16406,train
0.218588,0.218588,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,50.453326,2.20448844966725,50.60088,-2.5115199999999973,265.0,0.0,True,False,False,False,False,False,True,False,False,False,48.08936,train
0.0,0.0,,,,18,6,1,1,4,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,43.506694,41.80725552198286,0.0,0.0,1256.0,0.0,False,True,False,False,False,False,False,True,False,False,0.0,train
0.25694,0.25694,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,50.306784,2.7081003176529275,46.57862,9.94818,233.0,0.0,True,False,False,False,False,False,True,False,False,False,56.5268,train
0.05902,0.05902,,,,17,5,1,1,3,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,30.688966,17.706128508170025,13.740319999999999,-0.7559199999999979,445.0,0.0,True,False,False,False,False,False,True,False,False,False,12.9844,train
0.149012,0.149012,,,,14,5,1,1,3,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,28.46547,10.023344406420213,31.703979999999998,1.0786600000000028,396.0,0.0,True,False,False,False,False,False,True,False,False,False,32.78264,train
0.329777,0.329777,,,,17,6,1,1,4,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,103.01247000000001,21.633102291890577,83.90778,-11.356840000000005,1176.0,0.0,True,False,False,False,False,False,True,False,False,False,72.55094,train
0.224893,0.224893,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,50.614036,3.4162806786173254,45.306580000000004,4.169879999999999,177.0,0.0,True,False,False,False,False,False,True,False,False,False,49.47646,train
0.079328,0.079328,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,23.445686000000002,5.176630692126985,20.938499999999998,-3.4863399999999984,19.0,0.0,True,False,False,False,False,False,True,False,False,False,17.45216,train
0.0,0.0,,,,17,6,1,1,4,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,8.991312,19.51020349367832,0.0,0.0,1223.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.0,0.0,,,,21,5,1,1,3,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,16.125582,20.820161250321245,0.0,0.0,945.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.219023,0.219023,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,51.436527999999996,3.99508529145173,51.0488,-2.86374,342.0,0.0,True,False,False,False,False,False,True,False,False,False,48.18506,train
0.194743,0.194743,,,,21,5,1,1,3,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,41.192184000000005,1.282335112270764,40.031200000000005,2.812259999999995,916.0,0.0,True,False,False,False,False,False,True,False,False,False,42.84346,train
0.0,0.0,,,,20,5,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.0,880.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.060325,0.060325,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.151468,0.6330057060150728,12.37852,0.8929799999999997,596.0,0.0,True,False,False,False,False,False,True,False,False,False,13.2715,train
0.231355,0.231355,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,51.468362,2.994548027442919,47.78796,3.1101400000000012,62.0,0.0,True,False,False,False,False,False,True,False,False,False,50.8981,train
0.381399,0.381399,,,,17,6,1,1,4,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,106.13611799999998,18.81797014152273,154.38236,-70.47458,1175.0,0.0,True,False,False,False,False,False,True,False,False,False,83.90778,train
0.222343,0.222343,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,50.930088,2.539964134256104,51.14406,-2.2286,273.0,0.0,True,False,False,False,False,False,True,False,False,False,48.91546,train
0.0,0.0,1,29.2,64.0,23,6,1,1,4,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,53.555766000000006,31.021280294706834,0.0,0.0,123.0,1.0,False,False,False,True,True,False,False,False,False,False,0.0,train
0.0,0.0,,,,20,5,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,19.957278000000002,21.045591547359,0.0,0.0,873.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.488279,0.488279,,,,15,6,1,1,4,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,44.401016,44.1017123229723,0.0,107.42138,1047.0,0.0,True,False,False,False,False,False,False,False,False,True,107.42138,train
0.173296,0.173296,1,29.3,62.0,23,6,1,1,4,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,60.7673,40.730616045963984,108.56318,-70.43806000000001,39.0,1.0,False,False,False,True,True,False,False,False,False,False,38.12512,train
0.240244,0.240244,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,50.699836,1.7071130020217913,50.36724,2.4864400000000018,279.0,0.0,True,False,False,False,False,False,True,False,False,False,52.853680000000004,train
0.0,0.0,,,,15,6,1,1,4,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,60.54389,55.16271437284531,0.0,0.0,1082.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.063445,0.063445,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.441604000000002,0.7724955178804357,13.574,0.3839000000000006,695.0,0.0,True,False,False,False,False,False,True,False,False,False,13.9579,train
0.0,0.0,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.0,369.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.0,0.0,1,29.2,61.0,22,6,1,1,4,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,14.0,1.0,False,False,False,True,True,False,False,False,False,False,0.0,train
0.229023,0.229023,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,44.5533,11.688659915190355,46.85516,3.529900000000005,37.0,0.0,True,False,False,False,False,False,True,False,False,False,50.38506,train
0.066838,0.066838,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,14.231976,0.7294864050752782,15.557960000000001,-0.8536000000000019,736.0,0.0,True,False,False,False,False,False,True,False,False,False,14.70436,train
0.0,0.0,,,,17,6,1,1,4,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,46.095918,33.03414759462836,74.41918,-74.41918,1238.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.067664,0.067664,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,14.292498,0.9606138005594054,13.12542,1.7606599999999997,663.0,0.0,True,False,False,False,False,False,True,False,False,False,14.88608,train
0.180357,0.180357,,,,21,5,1,1,3,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,40.23751599999999,0.7409295294622201,41.088739999999994,-1.4101999999999961,965.0,0.0,True,False,False,False,False,False,True,False,False,False,39.67854,train
0.0,0.0,,,,18,6,1,1,4,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,51.095836000000006,39.87564951870459,0.0,0.0,1255.0,0.0,False,True,False,False,False,False,False,False,True,False,0.0,train
0.061355,0.061355,,,,18,5,1,1,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,13.58577,0.4618841333624734,12.47708,1.0210199999999983,548.0,0.0,True,False,False,False,False,False,True,False,False,False,13.498099999999999,train
0.0,0.0,,,,16,6,1,1,4,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,1112.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.05678,0.05678,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.548150000000001,1.1845784059162645,13.55926,-1.06766,689.0,0.0,True,False,False,False,False,False,True,False,False,False,12.4916,train
0.065753,0.065753,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,14.242887999999999,0.7613335651653805,13.880239999999999,0.5854200000000027,739.0,0.0,True,False,False,False,False,False,True,False,False,False,14.465660000000002,train
0.218769,0.218769,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,50.784052,2.2202799463973157,53.33306,-5.203880000000005,192.0,0.0,True,False,False,False,False,False,True,False,False,False,48.12918,train
0.068354,0.068354,,,,18,5,1,1,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,13.524477999999998,1.243337895059914,12.77012,2.267759999999999,457.0,0.0,True,False,False,False,False,False,True,False,False,False,15.03788,train
0.0,0.0,,,,20,5,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,36.436752,12.850077044902584,39.41454,-39.41454,869.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.14253,0.14253,,,,14,5,1,1,3,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,22.016807999999997,15.201588157959048,31.711679999999998,-0.35508000000000095,394.0,0.0,True,False,False,False,False,False,True,False,False,False,31.356599999999997,train
0.062956,0.062956,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.618154,0.7621563642505043,13.3529,0.49742,676.0,0.0,True,False,False,False,False,False,True,False,False,False,13.85032,train
0.181907,0.181907,,,,20,5,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,16.075136,17.63433963818922,39.42598,0.5935600000000036,761.0,0.0,True,False,False,False,False,False,True,False,False,False,40.019540000000006,train
0.479158,0.479158,1,29.3,64.0,23,6,1,1,4,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,101.774618,26.688007017647408,53.91276,51.502,102.0,1.0,False,False,False,True,True,False,False,False,False,False,105.41476,train
0.062784,0.062784,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.460787999999999,0.8659529534197974,13.937220000000002,-0.12474000000000096,729.0,0.0,True,False,False,False,False,False,True,False,False,False,13.81248,train
0.210282,0.210282,,,,14,5,1,1,3,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,46.984256,0.9436849149216933,46.69368,-0.4316400000000016,420.0,0.0,True,False,False,False,False,False,True,False,False,False,46.26204,train
0.0,0.0,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.0,376.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.21115,0.21115,,,,14,5,1,1,3,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,45.818718000000004,5.032737853997984,46.7808,-0.3277999999999963,413.0,0.0,True,False,False,False,False,False,True,False,False,False,46.453,train
0.233291,0.233291,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,49.865244000000004,1.7267314383681676,48.543000000000006,2.781019999999991,75.0,0.0,True,False,False,False,False,False,True,False,False,False,51.32402,train
0.165991,0.165991,1,29.3,62.0,23,6,1,1,4,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,30.011234,42.655455022559686,77.33022,-40.8122,35.0,1.0,False,False,False,True,True,False,False,False,False,False,36.51802,train
0.0,0.0,,,,15,6,1,1,4,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,55.788743999999994,54.743060083201065,0.0,0.0,1094.0,0.0,True,False,False,False,False,False,True,False,False,False,0.0,train
0.063115,0.063115,,,,18,5,1,1,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,13.579478,0.72269427730373,13.260720000000001,0.6245799999999999,501.0,0.0,True,False,False,False,False,False,True,False,False,False,13.8853,train
0.188517,0.188517,,,,20,5,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,40.580584,0.6879269709192899,41.66646,-0.19272000000000133,826.0,0.0,True,False,False,False,False,False,True,False,False,False,41.47374,train
0.243088,0.243088,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,50.771446,2.6066603714170915,48.74892,4.7304400000000015,196.0,0.0,True,False,False,False,False,False,True,False,False,False,53.47936,train
0.302906,0.302906,,,,15,6,1,1,4,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,76.95122599999999,48.61513554670542,0.0,66.63932,1080.0,0.0,True,False,False,False,False,False,True,False,False,False,66.63932,train
0.061591,0.061591,,,,19,5,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.220262,0.6755027341032475,12.29646,1.2535600000000002,617.0,0.0,True,False,False,False,False,False,True,False,False,False,13.55002,train
0.086932,0.086932,,,,13,5,1,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,25.883484,4.646695806324864,26.21762,-7.092580000000002,115.0,0.0,True,False,False,False,False,False,True,False,False,False,19.12504,train
